CustomerID,Attrition_Flag,Customer_Age,Age Category,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Number of Products,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Credit Limit Category,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Utilization ratio category
710462433,Existing Customer,45,35-45,M,4,Graduate,Single,$60K - $80K,Blue,30,6,2,2,17625,15000-20000,894,16731,1.285,1773,39,1.053,0.051,Exceptional
721342383,Existing Customer,39,35-45,M,2,Graduate,Married,$80K - $120K,Blue,34,6,3,2,17438,15000-20000,0,17438,1.078,1860,37,0.85,0,Exceptional
720179883,Existing Customer,40,35-45,M,4,College,Unknown,$80K - $120K,Blue,25,3,3,1,1962,<5000,0,1962,0.684,1179,27,0.688,0,Exceptional
794977533,Attrited Customer,62,>45,M,0,High School,Married,$60K - $80K,Blue,56,3,3,2,8077,5000-10000,0,8077,0.749,906,16,0.333,0,Exceptional
779445108,Existing Customer,26,25-34,M,0,Graduate,Single,$40K - $60K,Blue,13,6,1,2,3290,<5000,1616,1674,0.466,2781,54,0.35,0.491,Good
718193958,Existing Customer,60,>45,M,0,Uneducated,Single,Less than $40K,Blue,53,5,3,2,2402,<5000,1728,674,0.652,1650,53,0.606,0.719,Fair
710955633,Existing Customer,54,>45,F,3,Doctorate,Single,Less than $40K,Blue,42,6,1,0,9256,5000-10000,1999,7257,0.812,1446,37,0.762,0.216,Very Good
716149383,Existing Customer,62,>45,M,0,Graduate,Married,$60K - $80K,Blue,36,6,3,3,3674,<5000,895,2779,0.658,1703,48,0.371,0.244,Very Good
752604633,Attrited Customer,57,>45,M,2,College,Married,$40K - $60K,Blue,50,2,5,3,6462,5000-10000,0,6462,0.856,761,17,0.214,0,Exceptional
713889933,Existing Customer,59,>45,M,0,Graduate,Single,$40K - $60K,Blue,48,4,2,2,1638,<5000,0,1638,0.533,1536,44,0.63,0,Exceptional
709446783,Existing Customer,46,>45,M,4,Graduate,Single,$60K - $80K,Blue,38,3,3,2,4335,<5000,2480,1855,0.543,1373,36,1.118,0.572,Good
789115833,Existing Customer,44,35-45,M,4,High School,Single,$60K - $80K,Blue,32,5,3,2,3233,<5000,1034,2199,0.759,1256,29,0.706,0.32,Very Good
711242058,Attrited Customer,48,>45,M,4,Unknown,Single,$80K - $120K,Blue,36,1,3,1,11862,10000-15000,2517,9345,0.766,643,16,0.231,0.212,Very Good
787623858,Existing Customer,43,35-45,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516,>30000,1938,32578,0.426,1215,45,0.406,0.056,Exceptional
709040508,Existing Customer,57,>45,M,4,Uneducated,Married,$120K +,Blue,38,6,6,2,19802,15000-20000,1961,17841,1.125,2244,58,0.706,0.099,Exceptional
708864708,Existing Customer,46,>45,M,3,College,Unknown,$80K - $120K,Blue,36,4,2,2,24869,20000-25000,1729,23140,0.408,1409,36,0.5,0.07,Exceptional
717758583,Existing Customer,40,35-45,M,3,High School,Unknown,$60K - $80K,Blue,36,4,2,1,3624,<5000,1975,1649,0.708,1469,23,1.091,0.545,Good
715416633,Existing Customer,54,>45,M,1,Unknown,Married,$80K - $120K,Blue,36,4,1,2,6175,5000-10000,960,5215,0.709,1847,59,0.405,0.155,Exceptional
717956283,Existing Customer,57,>45,F,1,Graduate,Single,$40K - $60K,Blue,48,5,1,0,10953,10000-15000,1945,9008,0.886,1277,29,0.526,0.178,Exceptional
721379433,Existing Customer,44,35-45,M,4,Graduate,Married,$60K - $80K,Blue,28,6,2,3,11338,10000-15000,0,11338,0.695,1227,24,0.5,0,Exceptional
712027683,Existing Customer,47,>45,F,2,Doctorate,Married,Less than $40K,Blue,35,3,2,2,5544,5000-10000,1184,4360,0.85,1336,38,0.652,0.214,Very Good
716027208,Existing Customer,47,>45,M,4,Doctorate,Married,$60K - $80K,Blue,36,4,1,1,19665,15000-20000,706,18959,1.317,1110,58,0.349,0.036,Exceptional
720475233,Existing Customer,50,>45,F,2,High School,Married,Less than $40K,Blue,43,6,2,3,2927,<5000,1412,1515,0.763,1474,26,0.857,0.482,Good
712275108,Existing Customer,53,>45,F,3,College,Married,$40K - $60K,Blue,33,4,3,3,5146,5000-10000,1618,3528,1.073,1955,44,0.76,0.314,Very Good
718121658,Attrited Customer,56,>45,M,1,College,Married,$60K - $80K,Blue,44,5,3,3,1704,<5000,0,1704,0.701,660,17,0.308,0,Exceptional
711593808,Attrited Customer,55,>45,M,1,High School,Married,$60K - $80K,Blue,46,2,2,3,1438.3,<5000,0,1438.3,1.037,888,18,1.25,0,Exceptional
716222808,Existing Customer,53,>45,F,4,High School,Married,Less than $40K,Blue,36,6,1,3,2974,<5000,1170,1804,1.297,1785,45,1.143,0.393,Very Good
718731183,Attrited Customer,61,>45,M,1,Unknown,Married,$40K - $60K,Blue,49,1,2,2,5472,5000-10000,788,4684,0.526,705,14,0.273,0.144,Exceptional
788779008,Existing Customer,57,>45,M,2,High School,Married,$60K - $80K,Blue,38,3,1,2,2736,<5000,1822,914,0.593,1211,25,0.923,0.666,Fair
710404533,Existing Customer,50,>45,M,2,Graduate,Married,$80K - $120K,Blue,37,6,2,1,1438.3,<5000,862,576.3,0.65,1391,40,0.212,0.599,Good
711173058,Existing Customer,56,>45,F,2,Unknown,Married,Unknown,Blue,45,4,3,0,5406,5000-10000,1782,3624,0.976,1407,29,0.812,0.33,Very Good
715383108,Existing Customer,52,>45,M,2,Graduate,Single,$120K +,Blue,44,5,1,1,34516,>30000,2174,32342,0.426,1616,50,0.515,0.063,Exceptional
711697158,Existing Customer,60,>45,M,0,Graduate,Married,Less than $40K,Blue,36,6,2,2,1976,<5000,1311,665,0.995,1498,43,0.536,0.663,Fair
709186983,Existing Customer,49,>45,M,4,Uneducated,Married,$80K - $120K,Blue,40,3,1,1,8714,5000-10000,2252,6462,0.831,1536,38,0.652,0.258,Very Good
808964433,Existing Customer,46,>45,F,4,Doctorate,Divorced,Less than $40K,Blue,41,4,1,1,8693,5000-10000,1378,7315,0.799,1594,45,0.452,0.159,Exceptional
711948333,Existing Customer,42,35-45,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,2,9247,5000-10000,710,8537,0.735,1190,30,0.5,0.077,Exceptional
710541858,Existing Customer,45,35-45,M,3,High School,Married,Less than $40K,Blue,33,6,5,0,7717,5000-10000,1430,6287,0.822,1248,37,0.85,0.185,Exceptional
713865333,Attrited Customer,45,35-45,F,4,Uneducated,Married,Less than $40K,Blue,38,3,4,3,4908,<5000,0,4908,0.993,827,21,0.75,0,Exceptional
797707008,Attrited Customer,44,35-45,F,3,Doctorate,Married,Less than $40K,Blue,38,6,1,3,7222,5000-10000,0,7222,0.685,920,18,0.5,0,Exceptional
713490483,Existing Customer,61,>45,M,0,Uneducated,Single,$80K - $120K,Blue,48,6,2,2,21740,20000-25000,0,21740,0.676,1755,54,0.543,0,Exceptional
720370533,Attrited Customer,55,>45,M,3,Uneducated,Married,$60K - $80K,Blue,44,3,2,2,2323,<5000,0,2323,0.737,804,15,0.5,0,Exceptional
779743908,Existing Customer,44,35-45,M,4,Unknown,Divorced,$60K - $80K,Blue,29,4,2,2,7788,5000-10000,0,7788,0.296,1196,30,0.429,0,Exceptional
718675158,Attrited Customer,55,>45,F,1,Unknown,Married,Less than $40K,Blue,36,4,1,3,1438.3,<5000,361,1077.3,0.963,850,22,0.692,0.251,Very Good
710784333,Existing Customer,57,>45,M,2,Unknown,Married,$120K +,Blue,36,3,2,2,23700,20000-25000,1314,22386,1.487,1644,28,0.647,0.055,Exceptional
816596583,Existing Customer,45,35-45,M,2,Doctorate,Married,$80K - $120K,Blue,40,6,3,1,11710,10000-15000,693,11017,0.914,1749,50,0.429,0.059,Exceptional
717517758,Existing Customer,57,>45,F,0,High School,Married,$40K - $60K,Blue,45,3,2,2,2278,<5000,845,1433,1.328,2307,45,0.8,0.371,Very Good
712880283,Existing Customer,31,25-34,M,0,Uneducated,Married,$40K - $60K,Blue,22,3,3,0,4048,<5000,1113,2935,0.717,1757,45,0.607,0.275,Very Good
753226158,Existing Customer,34,25-34,F,2,Graduate,Married,Less than $40K,Blue,24,6,2,2,3663,<5000,1853,1810,0.963,1826,35,1.059,0.506,Good
720605808,Attrited Customer,53,>45,F,1,Graduate,Single,Less than $40K,Blue,36,2,2,3,1438.3,<5000,0,1438.3,0.672,799,17,0.214,0,Exceptional
758317233,Existing Customer,35,35-45,F,1,College,Single,Unknown,Blue,28,4,5,2,3518,<5000,1575,1943,0.625,2121,60,0.579,0.448,Good
711028308,Existing Customer,44,35-45,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,0,1717,<5000,0,1717,0.619,1468,29,0.381,0,Exceptional
814852533,Existing Customer,50,>45,M,1,Graduate,Married,$80K - $120K,Blue,45,3,2,2,16813,15000-20000,1185,15628,0.552,1482,46,0.643,0.07,Exceptional
711526533,Existing Customer,33,25-34,M,3,Post-Graduate,Married,$80K - $120K,Blue,25,4,2,3,16434,15000-20000,2104,14330,0.955,1726,37,0.85,0.128,Exceptional
804403908,Existing Customer,50,>45,M,3,Graduate,Single,$60K - $80K,Blue,45,4,2,3,21872,20000-25000,1118,20754,0.658,1806,31,0.409,0.051,Exceptional
716999883,Existing Customer,51,>45,M,4,High School,Married,$80K - $120K,Blue,41,5,2,0,15897,15000-20000,1437,14460,0.584,1405,43,0.387,0.09,Exceptional
716452083,Existing Customer,56,>45,F,4,Unknown,Married,Less than $40K,Blue,46,5,3,2,4271,<5000,1150,3121,1.064,2052,50,0.724,0.269,Very Good
787599258,Existing Customer,55,>45,F,3,Graduate,Single,Less than $40K,Blue,29,6,1,2,7361,5000-10000,1309,6052,0.504,1175,34,0.7,0.178,Exceptional
714495258,Existing Customer,26,25-34,M,0,College,Single,Less than $40K,Blue,36,4,1,3,1438.3,<5000,479,959.3,0.553,1786,37,0.37,0.333,Very Good
717713283,Existing Customer,42,35-45,F,3,Graduate,Married,Less than $40K,Blue,33,6,3,3,8628,5000-10000,1077,7551,0.872,1675,58,0.415,0.125,Exceptional
789317883,Existing Customer,54,>45,M,2,College,Married,$80K - $120K,Blue,44,4,3,3,18750,15000-20000,1705,17045,0.807,1200,36,0.895,0.091,Exceptional
714500883,Existing Customer,44,35-45,F,3,Graduate,Married,Unknown,Blue,36,4,2,3,21242,20000-25000,819,20423,0.499,1283,37,0.542,0.039,Exceptional
789467508,Existing Customer,65,>45,F,0,Graduate,Married,$40K - $60K,Blue,56,5,3,0,2961,<5000,1570,1391,0.908,1937,57,0.781,0.53,Good
710317758,Existing Customer,38,35-45,F,3,High School,Married,Unknown,Blue,29,4,2,2,11327,10000-15000,1528,9799,1.142,2033,38,0.727,0.135,Exceptional
711231558,Existing Customer,58,>45,M,3,High School,Married,$60K - $80K,Blue,40,6,1,3,8308,5000-10000,2517,5791,1.455,1915,37,1.056,0.303,Very Good
716829483,Existing Customer,39,35-45,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,2,2,3249,<5000,2217,1032,1.06,1988,36,0.895,0.682,Fair
779713608,Existing Customer,52,>45,M,2,High School,Married,$120K +,Blue,36,5,1,2,2981,<5000,1358,1623,1.242,1648,30,1.5,0.456,Good
711628458,Existing Customer,45,35-45,F,3,Graduate,Married,Less than $40K,Blue,31,4,1,0,8829,5000-10000,901,7928,0.825,1902,45,0.667,0.102,Exceptional
718943508,Existing Customer,42,35-45,M,3,Unknown,Single,$80K - $120K,Blue,33,3,3,2,3714,<5000,2170,1544,0.524,1454,35,0.522,0.584,Good
770724558,Attrited Customer,42,35-45,M,2,College,Married,$60K - $80K,Blue,28,6,1,3,7340,5000-10000,0,7340,0.65,838,24,0.412,0,Exceptional
783561558,Existing Customer,57,>45,M,4,Post-Graduate,Married,$120K +,Blue,51,4,2,3,16952,15000-20000,0,16952,0.709,1918,61,0.649,0,Exceptional
719309958,Attrited Customer,55,>45,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,1,3,20865,20000-25000,0,20865,0.881,837,25,0.667,0,Exceptional
788785083,Existing Customer,44,35-45,F,3,College,Unknown,Less than $40K,Blue,25,6,3,2,3083,<5000,1040,2043,0.729,4311,78,0.56,0.337,Very Good
780481308,Existing Customer,37,35-45,F,3,Graduate,Married,Unknown,Blue,24,3,2,2,10584,10000-15000,1550,9034,0.692,1567,33,0.32,0.146,Exceptional
711757383,Existing Customer,50,>45,F,3,Unknown,Married,Less than $40K,Blue,42,4,1,2,2240,<5000,0,2240,0.668,1905,39,0.345,0,Exceptional
787550808,Existing Customer,51,>45,M,2,Graduate,Married,$40K - $60K,Blue,40,5,1,2,12240,10000-15000,1566,10674,0.539,1422,26,0.529,0.128,Exceptional
779863533,Existing Customer,37,35-45,M,1,Graduate,Married,$80K - $120K,Blue,21,6,2,0,5120,5000-10000,0,5120,0.867,1680,32,0.778,0,Exceptional
714529233,Existing Customer,36,35-45,F,2,Graduate,Married,Less than $40K,Blue,24,3,1,3,3124,<5000,1593,1531,0.869,1652,41,0.367,0.51,Good
708177333,Existing Customer,51,>45,F,2,High School,Married,Less than $40K,Silver,36,5,3,0,11261,10000-15000,2485,8776,0.736,1158,26,0.857,0.221,Very Good
812019933,Existing Customer,65,>45,M,1,Uneducated,Married,$40K - $60K,Blue,56,3,3,2,2468,<5000,2021,447,0.906,1797,46,0.586,0.819,Poor
708557358,Existing Customer,43,35-45,M,2,College,Married,$60K - $80K,Blue,28,4,2,3,22157,20000-25000,1355,20802,0.69,1911,55,0.571,0.061,Exceptional
713580633,Existing Customer,46,>45,M,3,Graduate,Married,$40K - $60K,Blue,32,6,2,3,11477,10000-15000,0,11477,0.767,1260,27,0.688,0,Exceptional
711466533,Existing Customer,43,35-45,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,2,3933,<5000,852,3081,0.433,1489,45,0.324,0.217,Very Good
802276683,Existing Customer,56,>45,M,3,Graduate,Married,$80K - $120K,Blue,50,3,3,3,8022,5000-10000,1372,6650,0.896,1794,31,1.385,0.171,Exceptional
780913308,Existing Customer,43,35-45,M,3,Unknown,Single,$60K - $80K,Blue,34,6,2,0,13771,10000-15000,2517,11254,0.501,1510,42,0.75,0.183,Exceptional
808897683,Attrited Customer,53,>45,M,1,Graduate,Single,$80K - $120K,Blue,48,3,3,3,30271,>30000,1406,28865,1.336,3231,47,0.306,0.046,Exceptional
719428308,Existing Customer,50,>45,M,2,High School,Unknown,$60K - $80K,Blue,41,6,2,2,3244,<5000,1762,1482,0.661,1274,32,1,0.543,Good
713010483,Existing Customer,43,35-45,F,3,Graduate,Married,$40K - $60K,Blue,36,6,1,3,2936,<5000,2379,557,0.694,1572,57,0.676,0.81,Poor
717006333,Existing Customer,54,>45,M,3,High School,Married,$80K - $120K,Blue,36,6,1,2,1438.3,<5000,1133,305.3,0.759,1935,41,0.708,0.788,Fair
787621158,Existing Customer,33,25-34,M,2,Unknown,Married,$60K - $80K,Blue,25,6,3,3,6242,5000-10000,491,5751,1.054,2187,59,0.405,0.079,Exceptional
716924058,Existing Customer,58,>45,F,2,Uneducated,Married,$40K - $60K,Blue,49,3,1,3,6175,5000-10000,1166,5009,0.803,1417,25,0.25,0.189,Exceptional
720916683,Existing Customer,41,35-45,M,3,Graduate,Single,$80K - $120K,Blue,26,4,3,2,11806,10000-15000,1811,9995,0.754,1465,31,0.476,0.153,Exceptional
720923658,Existing Customer,48,>45,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,5,2,2,4734,<5000,954,3780,0.6,1570,45,0.452,0.202,Very Good
712710708,Existing Customer,55,>45,M,2,High School,Single,$40K - $60K,Blue,36,5,2,0,6244,5000-10000,2517,3727,0.607,1445,40,0.29,0.403,Good
718939083,Attrited Customer,54,>45,F,2,Graduate,Married,Less than $40K,Blue,45,3,1,3,1438.3,<5000,306,1132.3,1.035,694,15,0.364,0.213,Very Good
779519058,Existing Customer,51,>45,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,3,1,2,34516,>30000,1578,32938,0.725,1929,40,0.481,0.046,Exceptional
719085933,Existing Customer,35,35-45,M,3,Graduate,Single,$80K - $120K,Blue,24,4,1,2,23561,20000-25000,864,22697,1.373,2447,64,1,0.037,Exceptional
715124958,Existing Customer,50,>45,M,3,Uneducated,Single,$80K - $120K,Blue,36,5,2,3,24742,20000-25000,1676,23066,0.566,1306,31,0.55,0.068,Exceptional
712979133,Attrited Customer,55,>45,M,4,High School,Married,$80K - $120K,Blue,41,2,2,2,27560,25000-30000,900,26660,1.031,646,10,0.25,0.033,Exceptional
712006308,Existing Customer,45,35-45,F,0,College,Divorced,Less than $40K,Blue,35,6,1,3,5923,5000-10000,1686,4237,0.702,1236,35,0.591,0.285,Very Good
710801133,Existing Customer,34,25-34,M,2,Uneducated,Married,$60K - $80K,Blue,36,6,1,2,8581,5000-10000,2326,6255,1.226,2513,63,0.615,0.271,Very Good
712490283,Existing Customer,55,>45,F,4,Graduate,Married,$40K - $60K,Blue,41,4,3,3,3156,<5000,2517,639,1.516,2091,48,0.778,0.798,Fair
720071583,Attrited Customer,48,>45,F,2,Unknown,Married,Less than $40K,Blue,36,5,1,3,7151,5000-10000,800,6351,0.986,854,22,0.375,0.112,Exceptional
717958833,Existing Customer,46,>45,M,4,Graduate,Married,$60K - $80K,Blue,35,5,1,2,1535,<5000,700,835,2.282,1848,25,1.083,0.456,Good
812420358,Attrited Customer,61,>45,F,0,Graduate,Married,Less than $40K,Blue,56,3,3,3,2122,<5000,554,1568,0.857,949,17,0.133,0.261,Very Good
712370208,Existing Customer,48,>45,M,1,Uneducated,Unknown,$60K - $80K,Blue,35,3,2,2,17131,15000-20000,1213,15918,0.604,1371,37,0.423,0.071,Exceptional
715940358,Existing Customer,51,>45,F,1,Graduate,Married,Less than $40K,Blue,42,6,2,2,5822,5000-10000,2387,3435,0.76,1804,49,0.75,0.41,Good
715041333,Existing Customer,39,35-45,M,3,Doctorate,Married,$60K - $80K,Blue,29,3,1,3,3537,<5000,2517,1020,1.021,1605,43,0.344,0.712,Fair
712797258,Existing Customer,43,35-45,M,3,Graduate,Married,$120K +,Blue,33,3,1,3,34516,>30000,2129,32387,0.587,1463,38,0.583,0.062,Exceptional
769170558,Existing Customer,53,>45,M,3,Graduate,Single,$60K - $80K,Blue,47,6,4,3,16320,15000-20000,0,16320,0.757,1279,41,0.708,0,Exceptional
715884858,Existing Customer,38,35-45,M,2,High School,Married,$80K - $120K,Blue,36,5,3,3,2407,<5000,843,1564,1.008,1470,28,0.4,0.35,Very Good
796343058,Existing Customer,49,>45,F,2,High School,Single,Less than $40K,Blue,43,4,1,2,3538,<5000,0,3538,0.481,1265,38,0.462,0,Exceptional
783910008,Existing Customer,37,35-45,F,0,Unknown,Married,Less than $40K,Blue,31,5,2,2,2684,<5000,1381,1303,0.794,2002,60,0.429,0.515,Good
718888308,Existing Customer,53,>45,M,3,Graduate,Single,$80K - $120K,Blue,36,4,3,2,34516,>30000,2517,31999,0.741,1475,33,0.833,0.073,Exceptional
785114808,Existing Customer,46,>45,M,2,Post-Graduate,Single,$40K - $60K,Silver,40,4,2,2,15459,15000-20000,0,15459,0.789,1419,30,0.667,0,Exceptional
709852908,Existing Customer,44,35-45,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,4307,<5000,0,4307,0.745,1628,37,0.542,0,Exceptional
823528833,Existing Customer,50,>45,F,1,Unknown,Single,Less than $40K,Blue,46,4,2,3,2081,<5000,1235,846,1.485,1337,29,1.071,0.593,Good
719679858,Existing Customer,58,>45,F,2,Uneducated,Married,$40K - $60K,Blue,47,3,2,2,2848,<5000,1468,1380,0.517,1135,27,0.421,0.515,Good
827108583,Existing Customer,55,>45,M,3,High School,Single,$120K +,Blue,51,3,1,3,34516,>30000,1266,33250,0.846,1161,26,0.368,0.037,Exceptional
787833333,Existing Customer,44,35-45,M,3,College,Unknown,$80K - $120K,Blue,35,6,1,2,6361,5000-10000,1292,5069,1.027,1571,38,0.52,0.203,Very Good
719781183,Existing Customer,57,>45,M,4,High School,Married,$80K - $120K,Blue,38,4,1,3,15428,15000-20000,1553,13875,0.747,1916,40,0.538,0.101,Exceptional
710429358,Existing Customer,57,>45,M,1,High School,Married,$40K - $60K,Blue,48,5,1,3,2544,<5000,1927,617,0.939,1346,30,0.364,0.757,Fair
798792408,Attrited Customer,48,>45,M,3,High School,Married,$80K - $120K,Blue,42,1,1,3,9959,5000-10000,0,9959,0.688,805,24,0.143,0,Exceptional
710280558,Existing Customer,51,>45,M,1,Graduate,Single,$60K - $80K,Blue,39,3,3,2,8796,5000-10000,2517,6279,0.492,1195,18,0.8,0.286,Very Good
809825358,Existing Customer,53,>45,F,3,Uneducated,Married,Less than $40K,Blue,48,6,1,3,3428,<5000,1566,1862,0.557,1155,34,0.545,0.457,Good
714451833,Existing Customer,45,35-45,F,1,Doctorate,Single,Less than $40K,Blue,36,6,2,2,1438.3,<5000,0,1438.3,0.597,1431,34,0.545,0,Exceptional
713943783,Existing Customer,41,35-45,M,4,Post-Graduate,Married,$60K - $80K,Blue,32,5,3,2,18001,15000-20000,906,17095,0.62,1194,25,0.471,0.05,Exceptional
710706558,Existing Customer,51,>45,F,4,Graduate,Single,Less than $40K,Blue,42,3,1,3,2680,<5000,1753,927,0.32,1154,33,0.571,0.654,Fair
713620308,Existing Customer,46,>45,F,2,High School,Married,Less than $40K,Blue,35,6,4,3,4675,<5000,1734,2941,0.413,1232,34,0.545,0.371,Very Good
813453408,Existing Customer,40,35-45,F,5,College,Married,Less than $40K,Blue,35,3,1,3,2448,<5000,1693,755,0.502,1269,30,0.875,0.692,Fair
818248383,Existing Customer,33,25-34,M,2,Doctorate,Married,$60K - $80K,Blue,28,3,3,3,4049,<5000,0,4049,0.898,1742,35,1.5,0,Exceptional
780106908,Existing Customer,53,>45,M,1,High School,Single,$80K - $120K,Blue,38,6,2,2,8154,5000-10000,996,7158,0.594,1379,26,1,0.122,Exceptional
708938508,Existing Customer,63,>45,M,1,High School,Married,$40K - $60K,Blue,36,5,3,2,4559,<5000,1571,2988,1.441,1870,35,0.842,0.345,Very Good
709671708,Existing Customer,61,>45,M,0,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,19354,15000-20000,984,18370,0.956,1207,32,0.684,0.051,Exceptional
711204483,Attrited Customer,56,>45,M,4,High School,Married,$60K - $80K,Blue,46,3,3,3,2340,<5000,1930,410,0.987,781,15,0.364,0.825,Poor
801728658,Existing Customer,53,>45,M,2,Graduate,Single,$60K - $80K,Blue,47,6,3,0,13848,10000-15000,1389,12459,1.178,1773,38,0.407,0.1,Exceptional
713945883,Attrited Customer,62,>45,F,2,Graduate,Married,Less than $40K,Blue,52,4,2,2,2490,<5000,513,1977,0.678,864,20,0.333,0.206,Very Good
779558733,Existing Customer,50,>45,F,4,Unknown,Married,Unknown,Silver,36,6,1,2,32156,>30000,1791,30365,0.906,1559,39,1.167,0.056,Exceptional
788370258,Existing Customer,37,35-45,M,4,Graduate,Married,$60K - $80K,Blue,30,5,3,2,2578,<5000,2517,61,0.896,1830,64,0.524,0.976,Poor
714927333,Existing Customer,62,>45,F,0,Graduate,Married,Unknown,Blue,52,6,3,2,9050,5000-10000,1538,7512,0.77,1542,43,0.654,0.17,Exceptional
710383158,Existing Customer,49,>45,M,3,Uneducated,Single,$80K - $120K,Silver,41,4,1,2,34516,>30000,0,34516,0.499,1506,47,0.516,0,Exceptional
798007308,Existing Customer,57,>45,F,3,High School,Married,Unknown,Blue,51,6,1,0,8362,5000-10000,0,8362,0.528,1175,41,0.464,0,Exceptional
711768858,Existing Customer,55,>45,M,2,High School,Married,$80K - $120K,Blue,36,3,2,3,6514,5000-10000,2258,4256,0.785,1383,20,1.857,0.347,Very Good
714888633,Existing Customer,50,>45,M,1,Graduate,Married,$80K - $120K,Blue,42,3,3,4,4051,<5000,1183,2868,0.794,1837,57,0.629,0.292,Very Good
712650333,Existing Customer,48,>45,M,3,College,Married,$60K - $80K,Blue,37,3,3,2,11959,10000-15000,1665,10294,0.675,1191,40,0.481,0.139,Exceptional
719945433,Existing Customer,60,>45,F,1,Uneducated,Divorced,$40K - $60K,Blue,48,3,2,2,2070,<5000,0,2070,0.708,1793,53,0.963,0,Exceptional
720310458,Existing Customer,46,>45,M,1,Unknown,Single,$120K +,Blue,32,5,2,1,11840,10000-15000,1295,10545,0.84,1560,49,0.4,0.109,Exceptional
718344033,Existing Customer,47,>45,M,2,College,Married,$120K +,Blue,35,4,3,2,3636,<5000,1010,2626,0.596,1564,59,0.686,0.278,Very Good
715442958,Existing Customer,54,>45,M,2,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,11067,10000-15000,2517,8550,1.048,1843,38,1.235,0.227,Very Good
780326883,Existing Customer,53,>45,M,2,Doctorate,Married,$60K - $80K,Blue,40,3,3,3,11262,10000-15000,1435,9827,0.735,2165,61,0.649,0.127,Exceptional
711157833,Existing Customer,56,>45,F,3,Graduate,Single,$40K - $60K,Blue,36,4,1,0,5108,5000-10000,1656,3452,0.711,1631,41,0.323,0.324,Very Good
